DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;DIFERENCA
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1344670733109013;Não;Adiantamento (saída cx.);LU-134467073310;97,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1344770733210151;Sim;Adiantamento (saída cx.);LU-134477073321;99,59;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134477073321;;118,58;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134477073321;16,03;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134557073376;;138,66;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134557073376;47,2;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1345970733984767;Não;Adiantamento (saída cx.);LU-134597073398;136,18;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134637073426;;186,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134637073426;7,16;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1347370734808067;Sim;Adiantamento (saída cx.);LU-134737073480;135,98;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1347370734808067;Sim;Adiantamento (saída cx.);LU-134737073480;135,99;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134737073480;;157,01;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134737073480;17,1;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134737073480;;157,01;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-134737073480;17,1;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1348170735194448;Sim;Adiantamento (saída cx.);LU-134817073519;29,9;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1348270735279917;Não;Adiantamento (saída cx.);LU-134827073527;68,09;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1348270735289257;Não;Adiantamento (saída cx.);LU-134827073528;68,09;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1348870735611998;Não;Adiantamento (saída cx.);LU-134887073561;68,09;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1349070735716610;Não;Adiantamento (saída cx.);LU-134907073571;85,11;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1349370735896930;Não;Adiantamento (saída cx.);LU-134937073589;68,09;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1349870736136566;Não;Adiantamento (saída cx.);LU-134987073613;136,18;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1351570737260756;Sim;Adiantamento (saída cx.);LU-135157073726;7,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1351570737260756;Sim;Adiantamento (saída cx.);LU-135157073726;7,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1351570737260756;Sim;Adiantamento (saída cx.);LU-135157073726;7,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1351570737260756;Sim;Adiantamento (saída cx.);LU-135157073726;7,12;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135157073726;;8,2;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135157073726;;8,2;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135157073726;;8,2;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135157073726;;9,2;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1352270737906689;Sim;Adiantamento (saída cx.);LU-135227073790;11,4;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1352370737978064;Sim;Adiantamento (saída cx.);LU-135237073797;144,13;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1353870738962224;Não;Adiantamento (saída cx.);LU-135387073896;92,35;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135417073917;;41,38;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135417073917;32,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1354870739626572;Sim;Adiantamento (saída cx.);LU-135487073962;64,31;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,29;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;;73,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135487073962;7,34;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135507073973;;107,1;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135507073973;15,42;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355570739944152;Sim;Adiantamento (saída cx.);LU-135557073994;76,59;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135577074009;;539,91;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135577074009;57,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1355970740248349;Sim;Adiantamento (saída cx.);LU-135597074024;34,77;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,21;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;;39,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135597074024;4,22;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357470741064843;Não;Adiantamento (saída cx.);LU-135747074106;40,94;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357570741089097;Sim;Adiantamento (saída cx.);LU-135757074108;173,61;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357570741089097;Sim;Adiantamento (saída cx.);LU-135757074108;173,61;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357570741089097;Sim;Adiantamento (saída cx.);LU-135757074108;173,61;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357570741089097;Sim;Adiantamento (saída cx.);LU-135757074108;173,61;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135757074108;;196,98;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135757074108;;197,98;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135757074108;;197,98;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135757074108;;196,98;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135757074108;;197,98;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1357970741339330;Sim;Adiantamento (saída cx.);LU-135797074133;43,46;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,97;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,23;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;;49,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135797074133;5,28;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358070741383213;Sim;Adiantamento (saída cx.);LU-135807074138;312,47;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;355,02;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;;354,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135807074138;33,64;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358370741579756;Não;Adiantamento (saída cx.);LU-135837074157;13,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1358670741816867;Não;Adiantamento (saída cx.);LU-135867074181;80,6;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359170742055731;Não;Adiantamento (saída cx.);LU-135917074205;79,97;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;;35,8;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;4,33;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;;35,8;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;4,33;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;;35,8;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;4,32;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;;35,8;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;4,33;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;;35,8;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135917074206;4,33;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359170742075495;Sim;Adiantamento (saída cx.);LU-135917074207;30,76;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  141 816   1;Sim;Adiantamento (saída cx.);LU-135917074207;;32,12;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359170742085277;Sim;Adiantamento (saída cx.);LU-135917074208;121,02;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  362 592   1;Sim;Adiantamento (saída cx.);LU-135917074208;;164,62;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742279369;Sim;Adiantamento (saída cx.);LU-135947074227;108,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742279369;Sim;Adiantamento (saída cx.);LU-135947074227;108,54;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074227;;123,4;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074227;;123,4;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742280853;Sim;Adiantamento (saída cx.);LU-135947074228;207,17;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074228;;241,79;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074228;28,38;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742296968;Sim;Adiantamento (saída cx.);LU-135947074229;19,9;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742296968;Sim;Adiantamento (saída cx.);LU-135947074229;19,9;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359470742296968;Sim;Adiantamento (saída cx.);LU-135947074229;19,9;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;;24,45;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;3,94;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;;24,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;3,94;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;;24,45;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135947074229;3,94;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359570742334382;Sim;Adiantamento (saída cx.);LU-135957074233;110,49;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135957074233;;131,64;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135957074233;17,77;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359770742482004;Sim;Adiantamento (saída cx.);LU-135977074248;27,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359770742484963;Sim;Adiantamento (saída cx.);LU-135977074248;118,15;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  362 660   1;Sim;Adiantamento (saída cx.);LU-135977074248;;28,3;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359770742509390;Sim;Adiantamento (saída cx.);LU-135977074250;249,64;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359770742509390;Sim;Adiantamento (saída cx.);LU-135977074250;249,64;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359770742509390;Sim;Adiantamento (saída cx.);LU-135977074250;249,62;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135977074250;;283,26;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135977074250;;283,25;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135977074250;;284,92;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359970742641216;Sim;Adiantamento (saída cx.);LU-135997074264;20,54;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-135997074264;;23,44;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1359970742736183;Sim;Adiantamento (saída cx.);LU-135997074273;88,72;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  366 524   1;Sim;Adiantamento (saída cx.);LU-135997074273;;15,65;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  366 525   1;Sim;Adiantamento (saída cx.);LU-135997074273;;59,8;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1360170742916011;Sim;Adiantamento (saída cx.);LU-136017074291;27,78;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  362 771   1;Sim;Adiantamento (saída cx.);LU-136017074291;;32,53;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1360170742946332;Sim;Adiantamento (saída cx.);LU-136017074294;30,81;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  362 783   1;Sim;Adiantamento (saída cx.);LU-136017074294;;32,9;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1360270743011168;Não;Adiantamento (saída cx.);LU-136027074301;15,16;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1360270743015868;Sim;Adiantamento (saída cx.);LU-136027074301;27,02;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  142 087   1;Sim;Adiantamento (saída cx.);LU-136027074301;;29,74;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1360270743028518;Sim;Adiantamento (saída cx.);LU-136027074302;272,72;;
